CustomerID,KMeans_Cluster,HC_Cluster,Cluster_Name
16172,0,0,Loyal Regulars
16173,0,0,Loyal Regulars
16174,0,2,Loyal Regulars
16175,0,0,Loyal Regulars
16177,0,0,Loyal Regulars
16178,0,0,Loyal Regulars
16179,0,0,Loyal Regulars
16180,0,0,Loyal Regulars
16181,0,0,Loyal Regulars
16182,0,0,Loyal Regulars
16183,0,0,Loyal Regulars
16184,0,0,Loyal Regulars
16185,0,0,Loyal Regulars
16186,0,0,Loyal Regulars
16187,3,0,VIP Champions
16188,0,0,Loyal Regulars
16189,0,0,Loyal Regulars
16190,0,0,Loyal Regulars
16191,0,0,Loyal Regulars
16193,1,2,Dormant
16198,0,0,Loyal Regulars
16200,0,0,Loyal Regulars
16201,0,0,Loyal Regulars
16202,1,2,Dormant
16203,0,0,Loyal Regulars
16204,0,0,Loyal Regulars
16205,0,0,Loyal Regulars
16206,0,0,Loyal Regulars
16207,0,0,Loyal Regulars
16208,0,0,Loyal Regulars
16209,0,0,Loyal Regulars
16210,3,3,VIP Champions
16211,0,0,Loyal Regulars
16212,0,0,Loyal Regulars
16213,0,0,Loyal Regulars
16214,1,2,Dormant
16215,0,0,Loyal Regulars
16216,1,2,Dormant
16217,1,2,Dormant
16218,0,0,Loyal Regulars
16221,0,0,Loyal Regulars
16222,1,2,Dormant
16224,0,0,Loyal Regulars
16225,0,0,Loyal Regulars
16226,1,2,Dormant
16227,1,2,Dormant
16229,0,0,Loyal Regulars
16230,1,2,Dormant
16232,0,0,Loyal Regulars
16233,0,0,Loyal Regulars
16235,0,0,Loyal Regulars
16236,0,0,Loyal Regulars
16239,0,0,Loyal Regulars
16240,0,0,Loyal Regulars
16241,0,0,Loyal Regulars
16242,0,0,Loyal Regulars
16243,0,0,Loyal Regulars
16244,1,2,Dormant
16245,0,0,Loyal Regulars
16247,1,2,Dormant
16248,0,0,Loyal Regulars
16249,0,0,Loyal Regulars
16250,1,2,Dormant
16253,0,0,Loyal Regulars
16255,0,0,Loyal Regulars
16256,1,2,Dormant
16257,1,2,Dormant
16258,0,0,Loyal Regulars
16260,0,0,Loyal Regulars
16261,0,0,Loyal Regulars
16265,0,0,Loyal Regulars
16266,0,0,Loyal Regulars
16268,0,0,Loyal Regulars
16270,1,2,Dormant
16271,0,0,Loyal Regulars
16272,0,0,Loyal Regulars
16274,1,2,Dormant
16275,1,2,Dormant
16276,1,2,Dormant
16278,0,0,Loyal Regulars
16279,0,0,Loyal Regulars
16281,0,0,Loyal Regulars
16282,1,2,Dormant
16283,0,0,Loyal Regulars
16284,0,0,Loyal Regulars
16287,1,2,Dormant
16292,0,0,Loyal Regulars
16293,0,0,Loyal Regulars
16295,0,0,Loyal Regulars
16297,1,2,Dormant
16298,0,0,Loyal Regulars
16302,0,0,Loyal Regulars
16303,0,0,Loyal Regulars
16305,0,0,Loyal Regulars
16306,1,2,Dormant
16308,0,0,Loyal Regulars
16309,0,0,Loyal Regulars
16311,0,0,Loyal Regulars
16313,0,0,Loyal Regulars
16315,1,2,Dormant
16316,0,0,Loyal Regulars
16317,0,0,Loyal Regulars
16318,0,0,Loyal Regulars
16319,1,2,Dormant
16320,1,2,Dormant
16321,0,0,Loyal Regulars
16322,0,0,Loyal Regulars
16323,1,2,Dormant
16324,0,2,Loyal Regulars
16325,0,0,Loyal Regulars
16326,0,0,Loyal Regulars
16327,0,0,Loyal Regulars
16330,0,0,Loyal Regulars
16332,0,0,Loyal Regulars
16333,3,3,VIP Champions
16337,0,0,Loyal Regulars
16338,1,2,Dormant
16339,1,2,Dormant
16340,0,0,Loyal Regulars
16341,0,0,Loyal Regulars
16342,0,0,Loyal Regulars
16343,0,0,Loyal Regulars
16344,1,2,Dormant
16345,0,0,Loyal Regulars
16347,0,0,Loyal Regulars
16348,0,0,Loyal Regulars
16349,1,2,Dormant
16350,0,0,Loyal Regulars
16351,1,2,Dormant
16352,0,0,Loyal Regulars
16353,3,3,VIP Champions
16354,0,0,Loyal Regulars
16356,1,2,Dormant
16357,0,0,Loyal Regulars
16358,0,0,Loyal Regulars
16359,0,0,Loyal Regulars
16360,0,0,Loyal Regulars
16361,0,0,Loyal Regulars
16362,0,0,Loyal Regulars
16363,0,0,Loyal Regulars
16364,0,0,Loyal Regulars
16365,0,0,Loyal Regulars
16366,0,0,Loyal Regulars
16367,0,0,Loyal Regulars
16368,0,0,Loyal Regulars
16369,0,0,Loyal Regulars
16370,0,0,Loyal Regulars
16372,0,0,Loyal Regulars
16374,0,0,Loyal Regulars
16376,0,0,Loyal Regulars
16377,1,2,Dormant
16378,1,2,Dormant
16379,0,0,Loyal Regulars
16380,0,0,Loyal Regulars
16383,0,0,Loyal Regulars
16384,0,0,Loyal Regulars
16385,0,0,Loyal Regulars
16386,0,0,Loyal Regulars
16387,1,2,Dormant
16389,0,0,Loyal Regulars
16392,1,2,Dormant
16393,0,0,Loyal Regulars
16394,0,0,Loyal Regulars
16395,0,0,Loyal Regulars
16398,1,2,Dormant
16399,0,0,Loyal Regulars
16400,0,0,Loyal Regulars
16401,0,0,Loyal Regulars
16402,1,2,Dormant
16403,1,2,Dormant
16404,0,0,Loyal Regulars
16405,1,2,Dormant
16406,0,0,Loyal Regulars
16407,0,0,Loyal Regulars
16409,0,0,Loyal Regulars
16411,0,0,Loyal Regulars
16412,0,0,Loyal Regulars
16413,0,0,Loyal Regulars
16414,0,0,Loyal Regulars
16415,0,0,Loyal Regulars
16416,0,0,Loyal Regulars
16418,0,0,Loyal Regulars
16419,0,0,Loyal Regulars
16422,3,3,VIP Champions
16423,0,0,Loyal Regulars
16424,1,2,Dormant
16425,1,2,Dormant
16426,0,0,Loyal Regulars
16427,1,2,Dormant
16429,0,0,Loyal Regulars
16430,0,0,Loyal Regulars
16431,1,2,Dormant
16432,0,0,Loyal Regulars
16433,0,0,Loyal Regulars
16434,0,0,Loyal Regulars
16438,0,0,Loyal Regulars
16440,0,0,Loyal Regulars
16441,0,0,Loyal Regulars
16442,0,0,Loyal Regulars
16444,0,0,Loyal Regulars
16445,0,0,Loyal Regulars
16446,4,1,VIP Champions
16447,0,0,Loyal Regulars
16448,1,2,Dormant
16449,1,2,Dormant
16450,1,2,Dormant
16451,0,0,Loyal Regulars
16454,0,0,Loyal Regulars
16455,0,0,Loyal Regulars
16456,0,0,Loyal Regulars
16457,1,2,Dormant
16458,3,3,VIP Champions
16460,0,0,Loyal Regulars
16461,1,2,Dormant
16462,0,0,Loyal Regulars
16463,0,0,Loyal Regulars
16464,0,0,Loyal Regulars
16466,0,0,Loyal Regulars
16468,0,0,Loyal Regulars
16469,0,0,Loyal Regulars
16470,0,0,Loyal Regulars
16471,1,2,Dormant
16473,1,2,Dormant
16474,0,0,Loyal Regulars
16475,0,0,Loyal Regulars
16477,0,0,Loyal Regulars
16478,0,0,Loyal Regulars
16479,0,0,Loyal Regulars
16480,0,0,Loyal Regulars
16482,0,0,Loyal Regulars
16483,1,2,Dormant
16484,1,2,Dormant
16485,0,0,Loyal Regulars
16488,0,0,Loyal Regulars
16491,0,0,Loyal Regulars
16493,0,0,Loyal Regulars
16494,1,2,Dormant
16495,0,0,Loyal Regulars
16496,0,0,Loyal Regulars
16497,0,0,Loyal Regulars
16498,1,2,Dormant
16499,1,2,Dormant
16500,0,0,Loyal Regulars
16503,0,0,Loyal Regulars
16504,0,0,Loyal Regulars
16505,0,0,Loyal Regulars
16506,0,0,Loyal Regulars
16509,1,2,Dormant
16510,1,2,Dormant
16511,0,0,Loyal Regulars
16513,0,0,Loyal Regulars
16515,0,0,Loyal Regulars
16516,0,0,Loyal Regulars
16517,1,2,Dormant
16518,0,0,Loyal Regulars
16519,0,0,Loyal Regulars
16520,1,2,Dormant
16523,3,3,VIP Champions
16525,3,3,VIP Champions
16526,1,2,Dormant
16527,0,0,Loyal Regulars
16528,0,0,Loyal Regulars
16529,1,2,Dormant
16531,0,0,Loyal Regulars
16532,0,0,Loyal Regulars
16533,0,0,Loyal Regulars
16535,0,0,Loyal Regulars
16536,0,0,Loyal Regulars
16539,0,0,Loyal Regulars
16542,0,0,Loyal Regulars
16545,1,2,Dormant
16546,1,2,Dormant
16549,0,0,Loyal Regulars
16550,0,0,Loyal Regulars
16551,0,0,Loyal Regulars
16552,1,2,Dormant
16553,0,0,Loyal Regulars
16554,0,0,Loyal Regulars
16555,0,0,Loyal Regulars
16556,0,0,Loyal Regulars
16557,0,0,Loyal Regulars
16558,3,3,VIP Champions
16560,0,0,Loyal Regulars
16561,0,0,Loyal Regulars
16563,0,0,Loyal Regulars
16565,1,2,Dormant
16566,0,0,Loyal Regulars
16567,1,2,Dormant
16569,0,0,Loyal Regulars
16570,0,0,Loyal Regulars
16571,0,0,Loyal Regulars
16572,0,2,Loyal Regulars
16573,0,0,Loyal Regulars
16574,0,0,Loyal Regulars
16581,1,2,Dormant
16582,0,0,Loyal Regulars
16583,1,2,Dormant
16584,0,0,Loyal Regulars
16586,1,2,Dormant
16587,1,2,Dormant
16589,0,0,Loyal Regulars
16591,0,0,Loyal Regulars
16592,3,3,VIP Champions
16593,0,0,Loyal Regulars
16594,0,0,Loyal Regulars
16595,0,0,Loyal Regulars
16596,0,0,Loyal Regulars
16597,0,0,Loyal Regulars
16598,1,2,Dormant
16600,0,0,Loyal Regulars
16601,0,0,Loyal Regulars
16602,0,0,Loyal Regulars
16603,0,0,Loyal Regulars
16607,0,0,Loyal Regulars
16609,0,0,Loyal Regulars
16610,1,2,Dormant
16611,1,2,Dormant
16612,0,0,Loyal Regulars
16613,0,0,Loyal Regulars
16614,1,2,Dormant
16616,0,0,Loyal Regulars
16617,1,2,Dormant
16618,0,0,Loyal Regulars
16619,1,2,Dormant
16620,0,0,Loyal Regulars
16621,0,0,Loyal Regulars
16623,1,2,Dormant
16624,0,0,Loyal Regulars
16625,1,2,Dormant
16626,3,3,VIP Champions
16627,0,0,Loyal Regulars
16628,0,0,Loyal Regulars
16629,0,0,Loyal Regulars
16633,0,0,Loyal Regulars
16634,1,2,Dormant
16637,0,0,Loyal Regulars
16638,0,0,Loyal Regulars
16639,0,0,Loyal Regulars
16641,0,0,Loyal Regulars
16642,0,0,Loyal Regulars
16643,1,2,Dormant
16644,1,2,Dormant
16647,1,2,Dormant
16648,0,0,Loyal Regulars
16650,0,0,Loyal Regulars
16652,0,0,Loyal Regulars
16653,0,0,Loyal Regulars
16654,0,2,Loyal Regulars
16655,0,0,Loyal Regulars
16656,3,0,VIP Champions
16657,0,0,Loyal Regulars
16658,1,2,Dormant
16659,1,2,Dormant
16660,0,0,Loyal Regulars
16665,1,2,Dormant
16666,0,0,Loyal Regulars
16667,0,0,Loyal Regulars
16668,0,0,Loyal Regulars
16669,0,0,Loyal Regulars
16670,0,0,Loyal Regulars
16671,0,0,Loyal Regulars
16672,3,3,VIP Champions
16674,0,0,Loyal Regulars
16676,0,0,Loyal Regulars
16678,0,0,Loyal Regulars
16679,1,2,Dormant
16680,0,0,Loyal Regulars
16681,0,0,Loyal Regulars
16682,0,0,Loyal Regulars
16684,3,3,VIP Champions
16685,0,0,Loyal Regulars
16686,0,0,Loyal Regulars
16688,0,0,Loyal Regulars
16689,0,0,Loyal Regulars
16690,0,0,Loyal Regulars
16692,1,2,Dormant
16693,0,0,Loyal Regulars
16696,0,2,Loyal Regulars
16697,1,2,Dormant
16698,1,2,Dormant
16700,0,0,Loyal Regulars
16701,0,0,Loyal Regulars
16705,3,3,VIP Champions
16706,0,0,Loyal Regulars
16708,0,0,Loyal Regulars
16709,0,0,Loyal Regulars
16710,0,0,Loyal Regulars
16711,0,0,Loyal Regulars
16712,0,0,Loyal Regulars
16713,3,0,VIP Champions
16714,1,2,Dormant
16715,0,0,Loyal Regulars
16716,1,2,Dormant
16717,0,0,Loyal Regulars
16718,1,2,Dormant
16719,0,0,Loyal Regulars
16720,0,0,Loyal Regulars
16721,1,2,Dormant
16722,0,0,Loyal Regulars
16723,0,0,Loyal Regulars
16725,1,2,Dormant
16726,0,0,Loyal Regulars
16727,1,2,Dormant
16728,0,0,Loyal Regulars
16729,3,3,VIP Champions
16730,0,0,Loyal Regulars
16732,0,0,Loyal Regulars
16734,0,0,Loyal Regulars
16735,0,0,Loyal Regulars
16737,0,0,Loyal Regulars
16738,1,2,Dormant
16739,1,2,Dormant
16742,0,0,Loyal Regulars
16743,0,0,Loyal Regulars
16744,0,0,Loyal Regulars
16745,3,0,VIP Champions
16746,3,3,VIP Champions
16747,0,0,Loyal Regulars
16748,0,0,Loyal Regulars
16750,0,0,Loyal Regulars
16751,0,0,Loyal Regulars
16752,1,2,Dormant
16753,0,0,Loyal Regulars
16754,1,2,Dormant
16755,0,0,Loyal Regulars
16756,1,2,Dormant
16757,1,2,Dormant
16758,0,0,Loyal Regulars
16759,0,0,Loyal Regulars
16761,0,0,Loyal Regulars
16762,0,0,Loyal Regulars
16763,1,2,Dormant
16764,0,0,Loyal Regulars
16765,1,2,Dormant
16766,1,2,Dormant
16767,0,0,Loyal Regulars
16768,0,0,Loyal Regulars
16769,1,2,Dormant
16770,0,0,Loyal Regulars
16771,0,0,Loyal Regulars
16773,0,0,Loyal Regulars
16774,0,0,Loyal Regulars
16775,0,0,Loyal Regulars
16776,0,0,Loyal Regulars
16777,0,0,Loyal Regulars
16778,0,0,Loyal Regulars
16779,3,3,VIP Champions
16780,0,0,Loyal Regulars
16781,1,2,Dormant
16782,0,0,Loyal Regulars
16784,0,0,Loyal Regulars
16788,0,0,Loyal Regulars
16789,0,0,Loyal Regulars
16790,0,0,Loyal Regulars
16791,0,0,Loyal Regulars
16792,1,2,Dormant
16793,0,0,Loyal Regulars
16794,0,0,Loyal Regulars
16795,1,2,Dormant
16796,0,0,Loyal Regulars
16800,0,0,Loyal Regulars
16801,1,2,Dormant
16803,0,0,Loyal Regulars
16804,0,0,Loyal Regulars
16805,1,2,Dormant
16806,0,0,Loyal Regulars
16807,0,2,Loyal Regulars
16808,0,0,Loyal Regulars
16809,0,0,Loyal Regulars
16810,1,2,Dormant
16811,0,0,Loyal Regulars
16812,1,2,Dormant
16813,0,0,Loyal Regulars
16814,3,3,VIP Champions
16816,0,0,Loyal Regulars
16817,0,0,Loyal Regulars
16818,0,0,Loyal Regulars
16820,0,0,Loyal Regulars
16823,1,2,Dormant
16824,0,0,Loyal Regulars
16825,0,0,Loyal Regulars
16826,0,0,Loyal Regulars
16828,0,0,Loyal Regulars
16829,1,2,Dormant
16830,0,0,Loyal Regulars
16832,1,2,Dormant
16833,0,0,Loyal Regulars
16834,1,2,Dormant
16835,0,0,Loyal Regulars
16836,0,0,Loyal Regulars
16837,0,0,Loyal Regulars
16838,1,2,Dormant
16839,3,3,VIP Champions
16841,0,0,Loyal Regulars
16842,0,0,Loyal Regulars
16843,3,0,VIP Champions
16846,0,0,Loyal Regulars
16847,0,0,Loyal Regulars
16848,0,0,Loyal Regulars
16849,1,2,Dormant
16850,1,2,Dormant
16851,0,0,Loyal Regulars
16852,0,0,Loyal Regulars
16855,0,0,Loyal Regulars
16856,0,0,Loyal Regulars
16858,1,2,Dormant
16859,0,2,Loyal Regulars
16861,0,0,Loyal Regulars
16863,0,0,Loyal Regulars
16866,0,2,Loyal Regulars
16869,0,0,Loyal Regulars
16871,0,0,Loyal Regulars
16872,0,0,Loyal Regulars
16873,0,0,Loyal Regulars
16875,0,0,Loyal Regulars
16877,0,0,Loyal Regulars
16878,0,0,Loyal Regulars
16880,0,0,Loyal Regulars
16881,0,0,Loyal Regulars
16882,0,0,Loyal Regulars
16883,1,2,Dormant
16884,0,0,Loyal Regulars
16885,0,0,Loyal Regulars
16887,0,0,Loyal Regulars
16889,1,2,Dormant
16891,0,0,Loyal Regulars
16892,0,0,Loyal Regulars
16893,1,2,Dormant
16895,0,0,Loyal Regulars
16897,1,2,Dormant
16898,0,0,Loyal Regulars
16899,0,0,Loyal Regulars
16900,0,0,Loyal Regulars
16902,0,0,Loyal Regulars
16903,0,0,Loyal Regulars
16904,3,3,VIP Champions
16905,0,0,Loyal Regulars
16906,0,0,Loyal Regulars
16907,0,0,Loyal Regulars
16909,0,0,Loyal Regulars
16910,0,0,Loyal Regulars
16912,0,0,Loyal Regulars
16913,1,2,Dormant
16914,0,0,Loyal Regulars
16915,0,0,Loyal Regulars
16916,0,0,Loyal Regulars
16917,1,2,Dormant
16918,0,0,Loyal Regulars
16919,0,0,Loyal Regulars
16921,0,0,Loyal Regulars
16923,3,3,VIP Champions
16924,0,0,Loyal Regulars
16926,1,2,Dormant
16927,0,0,Loyal Regulars
16928,3,0,VIP Champions
16929,0,0,Loyal Regulars
16930,0,0,Loyal Regulars
16931,3,3,VIP Champions
16932,0,0,Loyal Regulars
16933,0,0,Loyal Regulars
16934,0,0,Loyal Regulars
16936,0,0,Loyal Regulars
16938,0,0,Loyal Regulars
16940,0,0,Loyal Regulars
16942,0,0,Loyal Regulars
16943,1,2,Dormant
16945,3,3,VIP Champions
16947,1,2,Dormant
16948,0,2,Loyal Regulars
16949,0,0,Loyal Regulars
16950,0,0,Loyal Regulars
16951,0,2,Loyal Regulars
16952,0,0,Loyal Regulars
16953,0,0,Loyal Regulars
16954,0,0,Loyal Regulars
16955,1,2,Dormant
16956,0,0,Loyal Regulars
16957,1,2,Dormant
16959,0,0,Loyal Regulars
16960,0,0,Loyal Regulars
16961,0,0,Loyal Regulars
16963,1,2,Dormant
16965,1,2,Dormant
16966,0,0,Loyal Regulars
16967,1,2,Dormant
16968,0,0,Loyal Regulars
16969,0,0,Loyal Regulars
16971,0,0,Loyal Regulars
16976,1,2,Dormant
16978,0,0,Loyal Regulars
16979,0,0,Loyal Regulars
16980,1,2,Dormant
16982,0,0,Loyal Regulars
16983,0,0,Loyal Regulars
16984,0,0,Loyal Regulars
16985,0,0,Loyal Regulars
16986,0,0,Loyal Regulars
16987,0,0,Loyal Regulars
16988,0,0,Loyal Regulars
16989,0,0,Loyal Regulars
16990,1,2,Dormant
16992,0,0,Loyal Regulars
16996,0,0,Loyal Regulars
16997,1,2,Dormant
16998,1,2,Dormant
16999,0,0,Loyal Regulars
17001,0,0,Loyal Regulars
17002,0,0,Loyal Regulars
17004,0,0,Loyal Regulars
17006,0,0,Loyal Regulars
17007,0,0,Loyal Regulars
17010,0,0,Loyal Regulars
17011,0,0,Loyal Regulars
17014,0,0,Loyal Regulars
17015,0,0,Loyal Regulars
17017,3,3,VIP Champions
17018,0,0,Loyal Regulars
17019,0,0,Loyal Regulars
17022,0,0,Loyal Regulars
17024,0,0,Loyal Regulars
17025,0,0,Loyal Regulars
17026,1,2,Dormant
17027,0,0,Loyal Regulars
17029,0,0,Loyal Regulars
17030,0,0,Loyal Regulars
17031,0,0,Loyal Regulars
17033,0,0,Loyal Regulars
17034,0,0,Loyal Regulars
17035,1,2,Dormant
17037,0,0,Loyal Regulars
17038,0,0,Loyal Regulars
17040,0,0,Loyal Regulars
17041,0,0,Loyal Regulars
17042,0,0,Loyal Regulars
17043,0,0,Loyal Regulars
17044,0,0,Loyal Regulars
17045,0,0,Loyal Regulars
17046,1,2,Dormant
17047,0,0,Loyal Regulars
17048,0,0,Loyal Regulars
17049,0,0,Loyal Regulars
17050,0,0,Loyal Regulars
17051,1,2,Dormant
17052,0,0,Loyal Regulars
17053,0,0,Loyal Regulars
17054,0,0,Loyal Regulars
17058,0,0,Loyal Regulars
17059,0,0,Loyal Regulars
17060,1,2,Dormant
17061,0,0,Loyal Regulars
17062,1,2,Dormant
17063,0,0,Loyal Regulars
17064,0,0,Loyal Regulars
17068,3,3,VIP Champions
17069,0,0,Loyal Regulars
17070,0,0,Loyal Regulars
17071,0,0,Loyal Regulars
17073,0,0,Loyal Regulars
17075,0,0,Loyal Regulars
17076,0,0,Loyal Regulars
17078,0,0,Loyal Regulars
17079,0,0,Loyal Regulars
17080,0,0,Loyal Regulars
17081,0,0,Loyal Regulars
17082,0,0,Loyal Regulars
17083,0,0,Loyal Regulars
17084,0,0,Loyal Regulars
17085,0,2,Loyal Regulars
17086,0,0,Loyal Regulars
17088,0,0,Loyal Regulars
17090,0,0,Loyal Regulars
17091,0,0,Loyal Regulars
17092,0,0,Loyal Regulars
17094,1,2,Dormant
17095,0,0,Loyal Regulars
17096,0,0,Loyal Regulars
17097,0,0,Loyal Regulars
17100,0,0,Loyal Regulars
17101,0,0,Loyal Regulars
17102,1,2,Dormant
17105,1,2,Dormant
17107,0,0,Loyal Regulars
17109,0,0,Loyal Regulars
17110,1,2,Dormant
17111,0,0,Loyal Regulars
17114,0,0,Loyal Regulars
17115,0,0,Loyal Regulars
17117,1,2,Dormant
17118,1,2,Dormant
17119,0,0,Loyal Regulars
17120,1,2,Dormant
17122,0,0,Loyal Regulars
17123,1,2,Dormant
17124,1,2,Dormant
17125,0,0,Loyal Regulars
17126,1,2,Dormant
17128,1,2,Dormant
17131,0,0,Loyal Regulars
17133,0,0,Loyal Regulars
17134,0,0,Loyal Regulars
17135,0,0,Loyal Regulars
17138,1,2,Dormant
17139,3,0,VIP Champions
17140,1,2,Dormant
17142,1,2,Dormant
17144,0,0,Loyal Regulars
17146,0,0,Loyal Regulars
17147,0,0,Loyal Regulars
17148,0,0,Loyal Regulars
17152,1,2,Dormant
17153,0,0,Loyal Regulars
17154,0,0,Loyal Regulars
17155,0,0,Loyal Regulars
17157,0,0,Loyal Regulars
17158,0,0,Loyal Regulars
17159,0,0,Loyal Regulars
17160,0,0,Loyal Regulars
17162,0,0,Loyal Regulars
17163,0,0,Loyal Regulars
17164,0,0,Loyal Regulars
17165,1,2,Dormant
17166,0,0,Loyal Regulars
17169,0,0,Loyal Regulars
17171,1,2,Dormant
17172,0,0,Loyal Regulars
17173,0,0,Loyal Regulars
17174,1,2,Dormant
17175,0,0,Loyal Regulars
17176,1,2,Dormant
17179,1,2,Dormant
17180,0,0,Loyal Regulars
17181,0,0,Loyal Regulars
17183,0,0,Loyal Regulars
17186,0,0,Loyal Regulars
17187,1,2,Dormant
17188,0,0,Loyal Regulars
17189,0,0,Loyal Regulars
17190,0,0,Loyal Regulars
17191,0,0,Loyal Regulars
17193,0,0,Loyal Regulars
17194,1,2,Dormant
17197,0,0,Loyal Regulars
17198,0,0,Loyal Regulars
17201,0,0,Loyal Regulars
17203,0,0,Loyal Regulars
17204,1,2,Dormant
17205,0,0,Loyal Regulars
17206,0,0,Loyal Regulars
17211,0,0,Loyal Regulars
17212,1,2,Dormant
17213,0,0,Loyal Regulars
17214,0,0,Loyal Regulars
17217,1,2,Dormant
17218,0,0,Loyal Regulars
17219,0,0,Loyal Regulars
17220,0,0,Loyal Regulars
17221,0,0,Loyal Regulars
17222,0,0,Loyal Regulars
17223,1,2,Dormant
17226,1,2,Dormant
17227,0,0,Loyal Regulars
17228,0,0,Loyal Regulars
17229,0,0,Loyal Regulars
17230,1,2,Dormant
17231,0,0,Loyal Regulars
17232,0,0,Loyal Regulars
17233,0,0,Loyal Regulars
17234,1,2,Dormant
17235,0,0,Loyal Regulars
17236,0,0,Loyal Regulars
17237,0,0,Loyal Regulars
17238,3,3,VIP Champions
17239,1,2,Dormant
17242,0,0,Loyal Regulars
17243,3,3,VIP Champions
17244,0,0,Loyal Regulars
17245,1,2,Dormant
17247,0,0,Loyal Regulars
17248,0,0,Loyal Regulars
17250,0,0,Loyal Regulars
17251,1,2,Dormant
17252,0,0,Loyal Regulars
17253,0,0,Loyal Regulars
17254,0,0,Loyal Regulars
17255,0,0,Loyal Regulars
17256,0,0,Loyal Regulars
17259,1,2,Dormant
17262,0,0,Loyal Regulars
17263,1,2,Dormant
17265,0,2,Loyal Regulars
17266,0,0,Loyal Regulars
17267,0,0,Loyal Regulars
17268,0,0,Loyal Regulars
17272,0,0,Loyal Regulars
17274,0,0,Loyal Regulars
17277,1,2,Dormant
17278,1,2,Dormant
17279,0,0,Loyal Regulars
17282,0,2,Loyal Regulars
17284,0,0,Loyal Regulars
17286,0,0,Loyal Regulars
17287,0,0,Loyal Regulars
17288,0,0,Loyal Regulars
17289,0,0,Loyal Regulars
17290,0,0,Loyal Regulars
17291,1,2,Dormant
17293,0,0,Loyal Regulars
17295,0,0,Loyal Regulars
17297,0,0,Loyal Regulars
17298,0,0,Loyal Regulars
17299,0,0,Loyal Regulars
17301,0,0,Loyal Regulars
17302,0,0,Loyal Regulars
17303,1,2,Dormant
17306,3,3,VIP Champions
17309,0,0,Loyal Regulars
17311,0,0,Loyal Regulars
17312,0,2,Loyal Regulars
17313,0,0,Loyal Regulars
17314,0,0,Loyal Regulars
17315,3,3,VIP Champions
17317,0,0,Loyal Regulars
17320,0,0,Loyal Regulars
17321,0,0,Loyal Regulars
17323,0,0,Loyal Regulars
17324,0,0,Loyal Regulars
17325,1,2,Dormant
17329,0,0,Loyal Regulars
17330,0,0,Loyal Regulars
17331,0,0,Loyal Regulars
17333,0,0,Loyal Regulars
17334,1,2,Dormant
17337,1,2,Dormant
17338,0,0,Loyal Regulars
17339,0,0,Loyal Regulars
17340,3,0,VIP Champions
17341,1,2,Dormant
17343,1,2,Dormant
17344,0,0,Loyal Regulars
17345,0,0,Loyal Regulars
17346,3,0,VIP Champions
17347,0,0,Loyal Regulars
17348,0,0,Loyal Regulars
17349,1,2,Dormant
17350,0,0,Loyal Regulars
17351,0,0,Loyal Regulars
17353,0,2,Loyal Regulars
17354,0,0,Loyal Regulars
17356,1,2,Dormant
17357,0,0,Loyal Regulars
17358,1,2,Dormant
17359,0,0,Loyal Regulars
17360,0,0,Loyal Regulars
17361,0,0,Loyal Regulars
17362,1,2,Dormant
17364,0,0,Loyal Regulars
17365,0,0,Loyal Regulars
17367,1,2,Dormant
17368,0,0,Loyal Regulars
17370,0,0,Loyal Regulars
17371,0,0,Loyal Regulars
17372,0,0,Loyal Regulars
17373,0,0,Loyal Regulars
17374,1,2,Dormant
17375,1,2,Dormant
17376,0,0,Loyal Regulars
17377,3,3,VIP Champions
17379,0,0,Loyal Regulars
17381,3,3,VIP Champions
17382,0,0,Loyal Regulars
17383,0,0,Loyal Regulars
17384,0,0,Loyal Regulars
17385,0,0,Loyal Regulars
17386,0,0,Loyal Regulars
17387,0,0,Loyal Regulars
17388,0,0,Loyal Regulars
17389,3,3,VIP Champions
17391,1,2,Dormant
17392,1,2,Dormant
17394,1,2,Dormant
17396,0,0,Loyal Regulars
17397,0,0,Loyal Regulars
17398,0,0,Loyal Regulars
17400,0,2,Loyal Regulars
17402,0,0,Loyal Regulars
17403,0,0,Loyal Regulars
17404,3,3,VIP Champions
17405,0,0,Loyal Regulars
17406,1,2,Dormant
17408,1,2,Dormant
17409,1,2,Dormant
17410,0,0,Loyal Regulars
17411,0,0,Loyal Regulars
17412,0,0,Loyal Regulars
17414,0,0,Loyal Regulars
17415,0,0,Loyal Regulars
17416,0,0,Loyal Regulars
17418,0,0,Loyal Regulars
17419,0,0,Loyal Regulars
17420,0,0,Loyal Regulars
17422,0,0,Loyal Regulars
17423,0,0,Loyal Regulars
17425,0,0,Loyal Regulars
17426,0,0,Loyal Regulars
17427,0,0,Loyal Regulars
17428,3,3,VIP Champions
17429,0,2,Loyal Regulars
17430,0,0,Loyal Regulars
17431,1,2,Dormant
17432,0,0,Loyal Regulars
17433,0,0,Loyal Regulars
17434,0,0,Loyal Regulars
17436,0,0,Loyal Regulars
17438,1,2,Dormant
17440,1,2,Dormant
17442,0,0,Loyal Regulars
17443,1,2,Dormant
17444,1,2,Dormant
17446,1,2,Dormant
17447,0,0,Loyal Regulars
17449,0,0,Loyal Regulars
17450,4,1,VIP Champions
17451,0,0,Loyal Regulars
17453,0,0,Loyal Regulars
17454,1,2,Dormant
17455,1,2,Dormant
17456,1,2,Dormant
17457,0,2,Loyal Regulars
17458,0,0,Loyal Regulars
17459,0,0,Loyal Regulars
17460,0,0,Loyal Regulars
