CustomerID,Orders,FirstPurchase,LastPurchase,TotalItems,TotalRevenue,Country
17050,6,2011-02-13 12:41:00,2011-09-04 13:48:00,1595,3185.64,United Kingdom
17051,1,2011-05-29 14:13:00,2011-05-29 14:13:00,179,240.89000000000001,United Kingdom
17052,1,2011-11-11 14:50:00,2011-11-11 14:50:00,251,399.09,United Kingdom
17053,1,2011-08-01 10:23:00,2011-08-01 10:23:00,122,498.48,United Kingdom
17054,5,2011-04-08 13:14:00,2011-11-11 12:56:00,804,1356.33,United Kingdom
17058,3,2011-04-14 09:18:00,2011-09-19 10:13:00,592,1179.89,United Kingdom
17059,5,2010-12-05 12:35:00,2011-11-10 12:27:00,1850,3080.39,United Kingdom
17060,1,2011-03-18 13:27:00,2011-03-18 13:27:00,216,234.24,United Kingdom
17061,11,2011-04-21 13:29:00,2011-09-27 11:24:00,1526,5232.2300000000005,United Kingdom
17062,4,2010-12-05 11:59:00,2011-01-30 11:01:00,418,533.33,United Kingdom
17063,7,2011-02-23 13:44:00,2011-11-18 16:19:00,770,1461.14,United Kingdom
17064,3,2011-01-16 16:10:00,2011-10-12 10:18:00,316,855.45,United Kingdom
17068,21,2010-12-06 13:58:00,2011-11-27 13:14:00,2164,4552.14,United Kingdom
17069,9,2010-12-01 16:49:00,2011-11-11 17:13:00,1506,2709.7000000000003,United Kingdom
17070,1,2011-08-17 17:01:00,2011-08-17 17:01:00,131,304.24,United Kingdom
17071,9,2011-02-03 08:18:00,2011-11-11 16:31:00,1197,2429.03,United Kingdom
17073,4,2011-08-22 14:37:00,2011-11-22 11:47:00,759,1446.09,United Kingdom
17075,4,2011-01-26 13:20:00,2011-11-22 11:58:00,292,834.12,United Kingdom
17076,3,2010-12-10 10:08:00,2011-11-03 17:53:00,295,841.0799999999999,United Kingdom
17078,2,2011-11-03 18:49:00,2011-11-03 19:17:00,788,378.2,United Kingdom
17079,1,2011-09-22 15:34:00,2011-09-22 15:34:00,24,118.80000000000001,United Kingdom
17080,2,2011-03-15 12:05:00,2011-11-17 12:59:00,166,287.62,United Kingdom
17081,2,2011-10-24 13:08:00,2011-11-14 12:56:00,77,288.91,United Kingdom
17082,2,2011-01-25 14:36:00,2011-11-06 15:17:00,1049,2003.85,United Kingdom
17083,3,2011-02-09 11:38:00,2011-08-22 15:43:00,772,1405.78,United Kingdom
17084,2,2011-11-04 14:49:00,2011-11-04 14:54:00,1702,2747.9900000000002,United Kingdom
17085,5,2010-12-12 12:24:00,2011-08-08 14:15:00,785,1562.4,United Kingdom
17086,6,2011-10-07 11:22:00,2011-12-02 13:54:00,1859,2050.08,United Kingdom
17088,4,2011-03-31 09:48:00,2011-11-11 14:23:00,868,1991.01,United Kingdom
17090,7,2010-12-20 13:52:00,2011-12-05 13:44:00,903,1974.65,United Kingdom
17091,9,2010-12-07 09:55:00,2011-12-07 10:43:00,1746,3827.76,United Kingdom
17092,4,2011-03-07 14:51:00,2011-10-20 19:51:00,1130,1774.03,United Kingdom
17094,1,2011-01-21 13:09:00,2011-01-21 13:09:00,152,302.0,United Kingdom
17095,3,2011-01-09 11:05:00,2011-11-17 12:21:00,618,1324.16,United Kingdom
17096,4,2011-03-23 12:05:00,2011-11-24 15:01:00,339,1022.13,United Kingdom
17097,8,2010-12-09 14:55:00,2011-12-07 17:05:00,459,954.42,Spain
17100,2,2011-11-21 16:36:00,2011-11-21 16:36:00,800,971.74,United Kingdom
17101,4,2011-06-14 14:49:00,2011-11-29 13:57:00,815,1621.73,United Kingdom
17102,1,2011-03-23 10:08:00,2011-03-23 10:08:00,2,25.5,United Kingdom
17105,2,2011-02-06 14:46:00,2011-07-03 15:53:00,693,665.78,United Kingdom
17107,6,2011-03-06 15:17:00,2011-11-06 14:14:00,4826,10797.48,United Kingdom
17109,6,2011-04-21 15:46:00,2011-11-10 16:59:00,588,881.29,United Kingdom
17110,1,2011-06-27 12:58:00,2011-06-27 12:58:00,50,163.29999999999998,United Kingdom
17111,1,2011-10-23 15:59:00,2011-10-23 15:59:00,282,231.61,United Kingdom
17114,8,2011-01-09 11:39:00,2011-12-04 12:17:00,215,801.12,United Kingdom
17115,3,2011-04-20 14:46:00,2011-12-01 14:30:00,372,837.5,United Kingdom
17117,1,2011-02-24 13:54:00,2011-02-24 13:54:00,68,116.19999999999999,United Kingdom
17118,1,2011-01-26 12:19:00,2011-01-26 12:19:00,154,157.02,United Kingdom
17119,2,2011-10-11 11:03:00,2011-12-06 14:40:00,334,606.91,United Kingdom
17120,1,2011-04-20 15:21:00,2011-04-20 15:21:00,120,307.46,United Kingdom
17122,1,2011-08-12 14:33:00,2011-08-12 14:33:00,80,138.32,United Kingdom
17123,1,2011-07-01 10:47:00,2011-07-01 10:47:00,246,345.29999999999995,United Kingdom
17124,1,2011-06-07 14:02:00,2011-06-07 14:02:00,129,294.24,United Kingdom
17125,1,2011-10-20 14:41:00,2011-10-20 14:41:00,281,230.5,United Kingdom
17126,5,2010-12-12 11:26:00,2011-07-10 13:52:00,780,989.45,United Kingdom
17128,1,2011-01-09 12:02:00,2011-01-09 12:02:00,76,157.09,United Kingdom
17131,5,2011-09-25 12:42:00,2011-12-04 12:52:00,983,2463.17,United Kingdom
17133,7,2011-03-18 13:47:00,2011-11-24 12:27:00,2730,4892.240000000001,United Kingdom
17134,2,2011-03-20 11:56:00,2011-08-25 09:53:00,98,413.2,United Kingdom
17135,7,2010-12-03 09:31:00,2011-11-23 16:48:00,1224,1139.73,United Kingdom
17138,1,2011-03-09 11:54:00,2011-03-09 11:54:00,126,380.5,United Kingdom
17139,12,2011-02-24 09:32:00,2011-11-24 10:12:00,5176,10650.77,United Kingdom
17140,1,2011-04-06 13:33:00,2011-04-06 13:33:00,296,454.12,United Kingdom
17142,1,2011-04-14 18:22:00,2011-04-14 18:22:00,81,579.0,United Kingdom
17144,2,2011-09-16 12:50:00,2011-12-08 17:57:00,483,984.57,United Kingdom
17146,3,2010-12-16 12:20:00,2011-08-26 12:44:00,212,749.78,United Kingdom
17147,4,2011-02-01 09:36:00,2011-11-17 12:32:00,882,1714.59,United Kingdom
17148,1,2011-10-19 09:59:00,2011-10-19 09:59:00,82,124.88,United Kingdom
17152,3,2011-03-21 16:20:00,2011-05-29 12:19:00,517,1689.5,United Kingdom
17153,1,2011-11-15 13:42:00,2011-11-15 13:42:00,104,213.78,United Kingdom
17154,1,2011-09-25 13:42:00,2011-09-25 13:42:00,490,329.34,United Kingdom
17155,2,2011-06-15 10:22:00,2011-11-22 12:38:00,242,251.70000000000002,United Kingdom
17157,2,2011-06-16 15:08:00,2011-12-02 09:10:00,172,319.0,United Kingdom
17158,3,2010-12-14 13:03:00,2011-11-07 15:15:00,778,1266.97,United Kingdom
17159,3,2011-06-21 09:49:00,2011-11-18 10:52:00,1111,1538.88,United Kingdom
17160,6,2011-04-12 12:00:00,2011-11-08 14:05:00,2856,3518.03,United Kingdom
17162,10,2011-02-07 12:27:00,2011-11-11 11:34:00,1001,1715.46,United Kingdom
17163,2,2011-09-22 15:54:00,2011-11-18 08:57:00,66,293.1,United Kingdom
17164,7,2011-03-11 14:26:00,2011-11-07 09:14:00,1501,2467.35,United Kingdom
17165,1,2011-02-28 16:39:00,2011-02-28 16:39:00,100,158.68,United Kingdom
17166,2,2011-05-20 08:18:00,2011-11-01 09:46:00,78,206.34,United Kingdom
17169,2,2011-06-09 13:16:00,2011-10-13 10:25:00,526,835.78,United Kingdom
17171,1,2011-02-23 16:37:00,2011-02-23 16:37:00,185,224.91,United Kingdom
17172,1,2011-09-22 09:36:00,2011-09-22 09:36:00,480,317.76,United Kingdom
17173,8,2011-07-31 15:26:00,2011-12-04 14:40:00,1122,3766.6,United Kingdom
17174,1,2011-05-06 11:47:00,2011-05-06 11:47:00,41,59.9,United Kingdom
17175,4,2011-02-16 14:56:00,2011-10-26 15:31:00,866,1443.69,United Kingdom
17176,1,2011-05-22 12:41:00,2011-05-22 12:41:00,170,306.13,United Kingdom
17179,3,2010-12-13 14:24:00,2011-06-14 16:48:00,290,711.79,United Kingdom
17180,4,2011-01-27 18:05:00,2011-10-14 15:46:00,670,783.97,United Kingdom
17181,2,2010-12-01 12:38:00,2011-10-13 14:48:00,241,239.92000000000002,United Kingdom
17183,6,2011-08-26 15:25:00,2011-12-02 10:07:00,1296,3347.31,United Kingdom
17186,2,2011-10-10 12:52:00,2011-10-24 10:20:00,200,144.0,United Kingdom
17187,1,2011-04-27 12:39:00,2011-04-27 12:39:00,144,203.95,United Kingdom
17188,7,2010-12-12 12:56:00,2011-11-28 13:53:00,1328,2474.23,United Kingdom
17189,2,2010-12-15 17:28:00,2011-08-25 19:39:00,226,383.75,United Kingdom
17190,2,2011-05-16 15:29:00,2011-10-12 11:33:00,161,444.74,United Kingdom
17191,7,2010-12-06 14:36:00,2011-11-11 16:58:00,1166,2093.68,United Kingdom
17193,7,2011-06-16 10:04:00,2011-11-04 12:47:00,1254,1699.3000000000002,United Kingdom
17194,2,2010-12-14 12:06:00,2011-03-11 12:05:00,119,262.62,United Kingdom
17197,1,2011-11-10 10:32:00,2011-11-10 10:32:00,191,1013.01,United Kingdom
17198,3,2010-12-03 14:54:00,2011-11-16 10:39:00,357,692.22,United Kingdom
17201,1,2011-10-17 11:55:00,2011-10-17 11:55:00,231,289.78,United Kingdom
17203,6,2011-10-10 14:37:00,2011-11-04 12:27:00,2846,3560.08,United Kingdom
17204,4,2011-03-21 12:42:00,2011-06-17 14:46:00,646,1564.56,United Kingdom
17205,1,2011-10-17 12:46:00,2011-10-17 12:46:00,884,384.08,United Kingdom
17206,1,2011-10-17 13:25:00,2011-10-17 13:25:00,76,204.24,United Kingdom
17211,8,2010-12-05 12:44:00,2011-11-13 12:03:00,1323,2317.2200000000003,United Kingdom
17212,1,2011-03-31 19:42:00,2011-03-31 19:42:00,147,226.85,United Kingdom
17213,7,2010-12-08 13:03:00,2011-10-30 14:53:00,1176,2781.23,United Kingdom
17214,6,2010-12-15 15:14:00,2011-10-10 13:17:00,272,1059.1200000000001,United Kingdom
17217,1,2011-04-19 17:19:00,2011-04-19 17:19:00,24,113.5,United Kingdom
17218,10,2010-12-06 15:25:00,2011-12-05 13:52:00,955,1951.97,United Kingdom
17219,1,2011-11-08 11:25:00,2011-11-08 11:25:00,89,114.23,United Kingdom
17220,14,2010-12-10 14:54:00,2011-11-15 13:47:00,1897,3187.55,United Kingdom
17221,2,2011-11-03 17:39:00,2011-12-02 13:35:00,287,334.48,United Kingdom
17222,1,2011-10-05 13:58:00,2011-10-05 13:58:00,122,328.65,United Kingdom
17223,2,2010-12-06 14:08:00,2011-02-02 15:57:00,110,416.89,United Kingdom
17226,1,2011-02-04 11:52:00,2011-02-04 11:52:00,406,393.49,United Kingdom
17227,6,2010-12-06 11:16:00,2011-11-21 10:51:00,741,939.32,United Kingdom
17228,8,2010-12-02 16:00:00,2011-11-24 10:24:00,1532,1906.09,United Kingdom
17229,2,2011-07-20 12:38:00,2011-09-04 13:56:00,185,318.76,United Kingdom
17230,8,2010-12-15 11:22:00,2011-03-20 16:12:00,1651,3638.41,United Kingdom
17231,10,2010-12-13 14:16:00,2011-11-27 15:18:00,1724,3124.72,United Kingdom
17232,2,2011-11-25 12:24:00,2011-12-07 12:21:00,202,417.77,United Kingdom
17233,1,2011-11-04 14:06:00,2011-11-04 14:06:00,131,190.88,United Kingdom
17234,1,2011-06-10 11:20:00,2011-06-10 11:20:00,55,149.89000000000001,United Kingdom
17235,2,2010-12-02 13:38:00,2011-11-14 15:51:00,224,550.06,United Kingdom
17236,6,2010-12-12 11:49:00,2011-11-27 12:00:00,474,916.13,United Kingdom
17237,2,2011-11-17 12:55:00,2011-11-28 15:02:00,105,314.69,United Kingdom
17238,17,2010-12-03 15:05:00,2011-12-07 11:35:00,1807,3719.1,United Kingdom
17239,1,2011-01-31 09:41:00,2011-01-31 09:41:00,150,382.5,United Kingdom
17242,2,2011-06-12 13:04:00,2011-08-23 14:55:00,611,1135.04,United Kingdom
17243,26,2010-12-05 10:03:00,2011-12-08 13:26:00,3320,8540.05,United Kingdom
17244,1,2011-10-17 15:19:00,2011-10-17 15:19:00,616,954.9,United Kingdom
17245,1,2011-05-19 10:43:00,2011-05-19 10:43:00,75,171.45,United Kingdom
17247,1,2011-11-24 15:21:00,2011-11-24 15:21:00,105,280.09000000000003,United Kingdom
17248,1,2011-08-11 13:34:00,2011-08-11 13:34:00,213,318.65,United Kingdom
17250,2,2011-03-23 16:45:00,2011-12-06 12:15:00,167,381.97,United Kingdom
17251,1,2010-12-12 11:06:00,2010-12-12 11:06:00,108,269.83,United Kingdom
17252,2,2011-06-06 16:41:00,2011-08-15 09:45:00,192,348.91,United Kingdom
17253,1,2011-11-21 12:59:00,2011-11-21 12:59:00,43,178.26,United Kingdom
17254,2,2011-11-24 14:09:00,2011-12-05 12:46:00,251,271.19,United Kingdom
17255,2,2011-02-13 15:18:00,2011-10-30 12:18:00,227,291.48,United Kingdom
17256,2,2011-01-31 14:53:00,2011-08-24 13:30:00,141,240.0,United Kingdom
17259,2,2010-12-06 12:55:00,2011-07-14 15:01:00,388,581.23,United Kingdom
17262,5,2010-12-08 13:30:00,2011-10-18 12:56:00,367,1253.3600000000001,United Kingdom
17263,1,2011-05-15 14:32:00,2011-05-15 14:32:00,36,63.440000000000005,United Kingdom
17265,2,2011-06-12 12:00:00,2011-07-24 10:49:00,389,550.01,United Kingdom
17266,3,2011-07-15 11:57:00,2011-12-07 14:12:00,153,296.58,United Kingdom
17267,2,2011-08-04 17:19:00,2011-08-04 17:22:00,158,317.2,United Kingdom
17268,4,2011-04-08 13:20:00,2011-08-24 10:06:00,844,763.64,United Kingdom
17272,4,2011-03-22 12:05:00,2011-10-28 16:37:00,1778,2148.63,United Kingdom
17274,1,2011-11-04 13:16:00,2011-11-04 13:16:00,77,107.82,United Kingdom
17277,2,2011-01-21 12:37:00,2011-04-26 12:47:00,430,1065.3500000000001,United Kingdom
17278,1,2011-04-12 13:10:00,2011-04-12 13:10:00,179,246.04,United Kingdom
17279,1,2011-10-13 11:58:00,2011-10-13 11:58:00,48,187.82999999999998,United Kingdom
17282,3,2011-02-13 11:36:00,2011-08-01 14:29:00,1866,1685.46,United Kingdom
17284,6,2011-01-07 14:31:00,2011-10-10 14:38:00,1362,1647.48,United Kingdom
17286,1,2011-11-18 12:47:00,2011-11-18 12:47:00,117,151.37,United Kingdom
17287,7,2010-12-02 12:22:00,2011-11-13 13:27:00,556,1049.06,United Kingdom
17288,7,2010-12-16 13:33:00,2011-11-30 16:09:00,1201,1417.63,United Kingdom
17289,3,2011-06-12 13:51:00,2011-11-08 12:01:00,513,931.02,United Kingdom
17290,2,2011-11-23 15:53:00,2011-12-06 12:38:00,397,513.01,United Kingdom
17291,1,2011-02-04 13:04:00,2011-02-04 13:04:00,72,550.8000000000001,United Kingdom
17293,9,2010-12-13 14:55:00,2011-12-01 14:37:00,1135,1854.06,United Kingdom
17295,3,2011-10-06 12:22:00,2011-11-11 10:49:00,293,547.0,United Kingdom
17297,1,2011-11-22 14:43:00,2011-11-22 14:43:00,65,128.18,United Kingdom
17298,2,2011-08-07 12:21:00,2011-08-30 16:43:00,387,498.42,United Kingdom
17299,4,2011-06-19 16:04:00,2011-11-28 12:01:00,668,656.61,United Kingdom
17301,1,2011-11-18 13:43:00,2011-11-18 13:43:00,137,163.24,United Kingdom
17302,5,2011-02-07 10:14:00,2011-11-25 09:36:00,575,1135.63,United Kingdom
17303,1,2010-12-13 13:32:00,2010-12-13 13:32:00,144,250.04,United Kingdom
17306,19,2010-12-21 13:34:00,2011-11-29 12:14:00,11491,8631.31,United Kingdom
17309,1,2011-09-05 15:20:00,2011-09-05 15:20:00,41,82.75,United Kingdom
17311,2,2011-01-27 10:56:00,2011-09-22 14:11:00,1005,1384.85,United Kingdom
17312,3,2011-07-03 13:12:00,2011-07-24 11:52:00,372,644.3,United Kingdom
17313,1,2011-11-08 15:45:00,2011-11-08 15:45:00,1402,2328.84,United Kingdom
17314,8,2011-01-31 11:25:00,2011-11-15 09:41:00,1896,2527.92,United Kingdom
17315,38,2010-12-17 12:24:00,2011-12-08 12:15:00,3863,6281.23,United Kingdom
17317,3,2011-09-11 12:45:00,2011-10-24 17:19:00,1146,2600.34,United Kingdom
17320,3,2010-12-06 15:38:00,2011-08-31 13:31:00,634,1200.6200000000001,United Kingdom
17321,2,2011-10-03 11:34:00,2011-12-01 13:41:00,364,657.16,United Kingdom
17323,7,2011-02-20 14:38:00,2011-11-24 17:29:00,760,906.52,United Kingdom
17324,4,2010-12-08 12:45:00,2011-11-22 10:34:00,843,986.48,United Kingdom
17325,1,2011-03-04 13:09:00,2011-03-04 13:09:00,60,96.8,United Kingdom
17329,2,2011-01-28 15:29:00,2011-11-25 14:24:00,142,523.11,United Kingdom
17330,2,2011-10-03 11:26:00,2011-11-17 08:56:00,120,363.9,United Kingdom
17331,1,2011-08-08 11:55:00,2011-08-08 11:55:00,16,175.2,United Kingdom
17333,1,2011-09-15 10:11:00,2011-09-15 10:11:00,375,494.25,United Kingdom
17334,2,2011-02-04 09:03:00,2011-02-10 14:59:00,315,307.02,United Kingdom
17337,4,2011-02-02 17:06:00,2011-07-11 14:55:00,1247,1981.06,United Kingdom
17338,8,2010-12-13 12:57:00,2011-11-22 14:23:00,3059,6493.54,United Kingdom
17339,2,2010-12-09 14:44:00,2011-09-06 13:29:00,152,243.36,United Kingdom
17340,11,2010-12-08 15:56:00,2011-11-10 10:45:00,5967,12353.29,United Kingdom
17341,3,2010-12-08 12:46:00,2011-07-06 12:33:00,443,682.29,United Kingdom
17343,1,2010-12-19 15:07:00,2010-12-19 15:07:00,56,193.64,United Kingdom
17344,1,2011-10-24 12:56:00,2011-10-24 12:56:00,65,157.62,United Kingdom
17345,4,2011-05-27 12:26:00,2011-11-24 15:03:00,341,519.6899999999999,United Kingdom
17346,15,2010-12-01 14:34:00,2011-12-06 12:18:00,1617,2622.88,United Kingdom
17347,1,2011-09-14 13:12:00,2011-09-14 13:12:00,216,228.96,United Kingdom
17348,5,2011-02-15 10:49:00,2011-11-25 11:25:00,1398,1156.6,United Kingdom
17349,1,2011-06-13 14:29:00,2011-06-13 14:29:00,102,98.25,United Kingdom
17350,4,2011-10-19 16:05:00,2011-12-01 15:47:00,770,1281.32,United Kingdom
17351,3,2011-03-11 16:05:00,2011-11-03 18:45:00,113,587.15,United Kingdom
17353,2,2011-07-08 16:17:00,2011-08-02 17:19:00,1200,1740.0,United Kingdom
17354,1,2011-10-20 10:34:00,2011-10-20 10:34:00,1006,1393.06,United Kingdom
17356,1,2011-02-01 11:07:00,2011-02-01 11:07:00,166,178.22,United Kingdom
17357,2,2011-11-15 16:29:00,2011-11-15 16:30:00,152,384.39,United Kingdom
17358,2,2010-12-19 14:16:00,2011-02-09 16:57:00,190,360.81,United Kingdom
17359,1,2011-11-28 14:37:00,2011-11-28 14:37:00,161,127.86,United Kingdom
17360,3,2011-06-08 17:09:00,2011-11-22 13:11:00,328,568.24,United Kingdom
17361,3,2011-02-21 09:55:00,2011-10-21 15:43:00,157,488.2,United Kingdom
17362,2,2011-02-03 10:26:00,2011-04-14 14:43:00,191,312.23,United Kingdom
17364,11,2011-01-12 16:57:00,2011-12-09 09:00:00,2692,4462.68,United Kingdom
17365,8,2011-01-11 12:11:00,2011-11-27 12:13:00,4749,4767.36,United Kingdom
17367,1,2011-04-15 14:21:00,2011-04-15 14:21:00,149,167.55,United Kingdom
17368,8,2011-01-06 11:57:00,2011-11-16 15:26:00,1377,1878.87,United Kingdom
17370,4,2011-06-23 11:50:00,2011-09-28 10:14:00,540,446.18,United Kingdom
17371,3,2010-12-13 15:20:00,2011-11-22 13:30:00,151,418.4,United Kingdom
17372,8,2010-12-12 12:00:00,2011-10-30 11:37:00,747,1337.18,United Kingdom
17373,4,2011-01-31 11:46:00,2011-10-30 15:28:00,408,646.92,United Kingdom
17374,2,2011-03-03 12:53:00,2011-05-05 09:05:00,85,495.77,United Kingdom
17375,3,2010-12-13 15:16:00,2011-05-24 15:45:00,367,400.1,United Kingdom
17376,2,2011-02-01 14:12:00,2011-09-30 12:36:00,86,203.2,United Kingdom
17377,20,2010-12-01 12:35:00,2011-11-16 11:17:00,2038,4058.32,United Kingdom
17379,1,2011-11-28 13:56:00,2011-11-28 13:56:00,623,389.71999999999997,United Kingdom
17381,29,2010-12-02 12:58:00,2011-12-01 11:59:00,25649,20275.61,United Kingdom
17382,1,2011-10-05 13:05:00,2011-10-05 13:05:00,25,65.4,United Kingdom
17383,1,2011-12-05 17:36:00,2011-12-05 17:36:00,148,193.39000000000001,United Kingdom
17384,2,2011-05-04 16:07:00,2011-11-20 15:48:00,88,336.4,United Kingdom
17385,1,2011-11-25 11:02:00,2011-11-25 11:02:00,197,256.11,United Kingdom
17386,6,2011-06-27 12:11:00,2011-12-02 11:28:00,1902,2686.42,United Kingdom
17387,2,2011-11-06 11:25:00,2011-11-20 11:00:00,522,746.81,United Kingdom
17388,4,2011-02-25 12:28:00,2011-09-23 10:31:00,1068,1259.56,United Kingdom
17389,34,2011-01-12 15:48:00,2011-12-09 09:38:00,7612,31833.68,United Kingdom
17391,2,2011-06-28 12:21:00,2011-06-29 09:58:00,480,508.8,United Kingdom
17392,2,2010-12-16 19:04:00,2011-02-06 12:48:00,277,417.27,United Kingdom
17394,1,2011-05-04 13:22:00,2011-05-04 13:22:00,241,203.86999999999998,United Kingdom
17396,8,2010-12-03 09:45:00,2011-10-31 14:12:00,2005,7330.8,United Kingdom
17397,2,2011-11-17 13:58:00,2011-11-17 14:08:00,250,681.41,United Kingdom
17398,3,2011-03-29 13:04:00,2011-08-17 09:48:00,310,653.38,United Kingdom
17400,5,2010-12-21 17:16:00,2011-08-05 15:38:00,1088,2097.84,United Kingdom
17402,13,2010-12-05 13:53:00,2011-12-05 10:15:00,701,2633.85,United Kingdom
17403,1,2011-11-03 15:18:00,2011-11-03 15:18:00,111,263.92,United Kingdom
17404,15,2010-12-14 13:28:00,2011-12-05 16:26:00,32748,31906.82,Sweden
17405,3,2011-07-12 14:17:00,2011-12-08 17:12:00,726,1031.41,United Kingdom
17406,3,2010-12-08 10:35:00,2011-01-10 15:07:00,780,2184.42,United Kingdom
17408,1,2011-06-29 12:53:00,2011-06-29 12:53:00,3,32.65,United Kingdom
17409,2,2011-04-05 16:42:00,2011-06-08 10:36:00,105,771.85,United Kingdom
17410,5,2011-05-08 15:21:00,2011-11-23 15:46:00,616,1214.72,United Kingdom
17411,3,2011-03-23 13:44:00,2011-11-27 14:25:00,306,778.94,United Kingdom
17412,7,2010-12-02 16:29:00,2011-12-07 11:36:00,738,1258.06,United Kingdom
17414,2,2011-06-08 11:43:00,2011-10-27 12:13:00,2100,778.0,United Kingdom
17415,1,2011-09-21 12:50:00,2011-09-21 12:50:00,114,507.84,United Kingdom
17416,7,2011-03-03 13:45:00,2011-11-10 12:47:00,4302,6893.42,United Kingdom
17418,2,2011-01-20 11:39:00,2011-10-28 13:00:00,289,463.46000000000004,United Kingdom
17419,12,2010-12-07 15:03:00,2011-11-28 13:47:00,1876,4226.57,United Kingdom
17420,3,2010-12-01 09:56:00,2011-10-20 14:52:00,265,598.83,United Kingdom
17422,6,2011-02-16 14:44:00,2011-11-23 13:27:00,2253,1979.37,United Kingdom
17423,2,2011-05-06 09:14:00,2011-10-24 13:36:00,459,698.41,United Kingdom
17425,2,2011-10-10 11:37:00,2011-11-20 15:30:00,407,759.17,United Kingdom
17426,6,2011-03-02 16:34:00,2011-12-01 18:07:00,3094,5037.26,United Kingdom
17427,1,2011-09-29 11:29:00,2011-09-29 11:29:00,34,100.8,United Kingdom
17428,28,2010-12-06 09:37:00,2011-12-09 09:45:00,9474,17256.85,United Kingdom
17429,3,2011-05-05 09:53:00,2011-08-03 13:22:00,624,524.9200000000001,United Kingdom
17430,2,2010-12-09 13:05:00,2011-11-07 09:24:00,190,265.76,United Kingdom
17431,1,2011-01-30 14:36:00,2011-01-30 14:36:00,292,403.3,United Kingdom
17432,2,2011-11-02 17:30:00,2011-11-21 17:33:00,207,365.76,United Kingdom
17433,1,2011-09-12 14:24:00,2011-09-12 14:24:00,185,303.15999999999997,United Kingdom
17434,7,2011-09-15 13:54:00,2011-12-07 13:16:00,1693,2373.82,United Kingdom
17436,2,2011-04-27 11:33:00,2011-12-08 12:30:00,90,216.29999999999998,United Kingdom
17438,1,2011-03-31 10:26:00,2011-03-31 10:26:00,103,388.45000000000005,United Kingdom
17440,3,2011-04-06 12:05:00,2011-07-06 11:54:00,246,186.42000000000002,United Kingdom
17442,6,2011-02-22 13:02:00,2011-11-03 09:17:00,1496,2248.56,United Kingdom
17443,1,2011-05-04 10:47:00,2011-05-04 10:47:00,504,534.24,Canada
17444,3,2011-06-20 09:04:00,2011-07-15 12:05:00,2119,2940.04,Canada
17446,2,2011-02-02 14:40:00,2011-06-16 10:42:00,198,120.9,United Kingdom
17447,2,2011-09-29 10:10:00,2011-10-30 14:18:00,443,541.53,United Kingdom
17449,7,2010-12-15 10:57:00,2011-12-07 16:56:00,1121,2519.21,United Kingdom
17450,46,2010-12-07 09:23:00,2011-12-01 13:29:00,69973,194390.79,United Kingdom
17451,7,2011-08-26 11:54:00,2011-12-08 15:02:00,1203,1721.4,United Kingdom
17453,2,2011-10-06 17:02:00,2011-11-22 09:42:00,219,486.71999999999997,United Kingdom
17454,4,2010-12-15 10:54:00,2011-05-31 13:58:00,243,517.53,United Kingdom
17455,1,2011-05-20 12:31:00,2011-05-20 12:31:00,66,131.7,United Kingdom
17456,1,2010-12-09 15:23:00,2010-12-09 15:23:00,222,249.86,United Kingdom
17457,5,2011-01-04 14:33:00,2011-08-05 12:48:00,826,1737.7,United Kingdom
17458,1,2011-11-24 13:01:00,2011-11-24 13:01:00,170,316.5,United Kingdom
17459,2,2011-10-10 17:00:00,2011-10-27 13:25:00,537,657.3,United Kingdom
17460,6,2010-12-01 16:24:00,2011-09-06 15:04:00,236,622.4300000000001,United Kingdom
17461,3,2011-11-10 12:01:00,2011-11-17 10:21:00,770,735.82,United Kingdom
17462,2,2011-02-28 17:01:00,2011-10-10 13:56:00,227,675.69,United Kingdom
17463,5,2011-01-30 15:48:00,2011-11-23 13:40:00,1086,1875.86,United Kingdom
17464,1,2011-07-04 13:19:00,2011-07-04 13:19:00,220,289.96000000000004,United Kingdom
17466,2,2011-09-22 09:16:00,2011-11-29 13:15:00,306,763.28,United Kingdom
17468,2,2011-11-25 12:52:00,2011-11-29 15:33:00,116,137.0,United Kingdom
17469,5,2011-05-19 08:55:00,2011-11-23 13:15:00,787,1870.97,United Kingdom
17470,5,2010-12-07 09:57:00,2011-10-26 12:42:00,1675,1125.07,United Kingdom
17472,3,2011-02-13 14:40:00,2011-06-01 14:57:00,455,697.54,United Kingdom
17475,1,2011-09-21 14:55:00,2011-09-21 14:55:00,178,194.37,United Kingdom
17480,1,2011-09-23 11:39:00,2011-09-23 11:39:00,338,511.82,United Kingdom
17481,4,2011-09-07 09:57:00,2011-12-06 12:28:00,1061,1255.59,United Kingdom
17483,3,2011-06-09 19:40:00,2011-10-05 13:10:00,191,414.04,United Kingdom
17486,1,2011-03-23 14:00:00,2011-03-23 14:00:00,191,396.87,United Kingdom
17489,2,2011-05-11 11:34:00,2011-10-12 08:56:00,428,376.64,United Kingdom
17490,7,2011-06-16 09:15:00,2011-12-09 09:08:00,1134,2092.32,United Kingdom
17491,10,2010-12-07 12:18:00,2011-12-08 16:18:00,2013,3558.87,United Kingdom
17492,1,2011-04-05 15:21:00,2011-04-05 15:21:00,155,374.57,United Kingdom
17495,2,2011-11-01 12:06:00,2011-12-02 12:08:00,229,497.56,United Kingdom
